Feature,Coefficient,Abs_Coefficient
AttMap_L6_H6_514,-0.004919766564693758,0.004919766564693758
AttMap_L10_H3_259,-0.004919563070555751,0.004919563070555751
AttMap_L8_H10_262,-0.004919056542062929,0.004919056542062929
AttMap_L8_H9_13,-0.0049178082190139555,0.0049178082190139555
AttMap_L7_H7_308,-0.004916952535868527,0.004916952535868527
AttMap_L7_H0_12,0.00491637607338914,0.00491637607338914
AttMap_L4_H3_8,-0.004915929914001537,0.004915929914001537
AttMap_L7_H2_7,0.0049157370844494785,0.0049157370844494785
AttMap_L10_H4_161,-0.004914483006214955,0.004914483006214955
AttMap_L8_H2_216,-0.00491347624381133,0.00491347624381133
AttMap_L4_H3_110,0.0049126909499008315,0.0049126909499008315
AttMap_L0_H5_560,0.004910828723884793,0.004910828723884793
AttMap_L8_H2_306,0.004909599804216311,0.004909599804216311
AttMap_L6_H2_364,0.004908885293845893,0.004908885293845893
AttMap_L11_H0_714,-0.0049069371107849135,0.0049069371107849135
AttMap_L1_H1_650,-0.004906489607360998,0.004906489607360998
AttMap_L4_H5_359,-0.00490612137017061,0.00490612137017061
AttMap_L2_H11_700,0.00490544141638946,0.00490544141638946
AttMap_L9_H1_462,0.0049037650317971864,0.0049037650317971864
AttMap_L8_H3_259,0.004903099771483922,0.004903099771483922
AttMap_L4_H1_107,0.004902280821418767,0.004902280821418767
AttMap_L11_H11_114,-0.004901367393770455,0.004901367393770455
AttMap_L6_H3_209,0.0048990994487685974,0.0048990994487685974
AttMap_L10_H2_60,0.004896889616298223,0.004896889616298223
AttMap_L5_H4_816,0.004893062061983952,0.004893062061983952
AttMap_L6_H8_250,0.004893012677372783,0.004893012677372783
AttMap_L3_H7_714,0.004892466084225173,0.004892466084225173
AttMap_L10_H10_65,0.0048924180516287784,0.0048924180516287784
AttMap_L8_H0_60,0.004891113263455023,0.004891113263455023
AttMap_L9_H3_766,0.004890951939455391,0.004890951939455391
AttMap_L10_H11_113,0.004890668931787836,0.004890668931787836
AttMap_L6_H8_158,-0.004889852865142488,0.004889852865142488
AttMap_L10_H7_561,-0.004889128009508285,0.004889128009508285
AttMap_L11_H7_410,-0.0048875057594050565,0.0048875057594050565
AttMap_L7_H11_515,0.004884683815795247,0.004884683815795247
AttMap_L11_H8_561,0.0048827567235470385,0.0048827567235470385
AttMap_L11_H6_207,0.004882678116365309,0.004882678116365309
AttMap_L10_H6_459,0.00488257401402496,0.00488257401402496
AttMap_L9_H2_459,-0.004881631107520447,0.004881631107520447
AttMap_L7_H6_163,0.0048808759910963576,0.0048808759910963576
AttMap_L3_H4_461,-0.004880503687037848,0.004880503687037848
AttMap_L6_H1_361,-0.004878837384975274,0.004878837384975274
AttMap_L8_H3_11,-0.0048781665611843505,0.0048781665611843505
AttMap_L11_H0_507,-0.004877859552784082,0.004877859552784082
AttMap_L11_H11_164,-0.004877262957619631,0.004877262957619631
GAM_L10_H8_confidence_avg,0.004874053935162494,0.004874053935162494
AttMap_L8_H2_158,-0.004873758942908127,0.004873758942908127
AttMap_L8_H2_363,-0.004873738815994146,0.004873738815994146
AttMap_L9_H9_514,0.0048730278244315745,0.0048730278244315745
AttMap_L11_H10_662,0.0048708606180336515,0.0048708606180336515
AttMap_L6_H1_201,-0.0048699211052689395,0.0048699211052689395
AttMap_L8_H8_409,0.00486893184641828,0.00486893184641828
AttMap_L2_H5_600,0.004867257262751966,0.004867257262751966
AttMap_L11_H1_114,-0.004866480885439772,0.004866480885439772
AttMap_L4_H5_766,-0.004863518992550382,0.004863518992550382
AttMap_L7_H5_308,0.004863362747904123,0.004863362747904123
AttMap_L5_H6_416,0.0048621051888699095,0.0048621051888699095
AttMap_L11_H3_306,-0.004861979066492514,0.004861979066492514
AttMap_L7_H9_214,-0.00486171788178123,0.00486171788178123
AttMap_L7_H6_266,-0.004860253010142189,0.004860253010142189
AttMap_L6_H10_152,0.004859637667443361,0.004859637667443361
AttMap_L11_H4_311,-0.004859560779061497,0.004859560779061497
AttMap_L6_H4_111,0.00485918611620594,0.00485918611620594
AttMap_L9_H9_18,-0.004858931589608144,0.004858931589608144
AttMap_L4_H7_262,-0.004856134609250135,0.004856134609250135
AttMap_L4_H4_665,0.00485517964470669,0.00485517964470669
AttMap_L10_H3_407,-0.004853545541178451,0.004853545541178451
AttMap_L9_H11_59,0.004853538843720179,0.004853538843720179
AttMap_L8_H2_218,-0.00485305677929698,0.00485305677929698
AttMap_L4_H2_110,0.004853000759868884,0.004853000759868884
AttMap_L6_H4_56,-0.004852451986042625,0.004852451986042625
AttMap_L4_H5_363,0.004852437566612133,0.004852437566612133
AttMap_L11_H2_459,0.004851605454690832,0.004851605454690832
AttMap_L5_H0_266,-0.004851342224733124,0.004851342224733124
AttMap_L0_H9_450,0.0048509321798215765,0.0048509321798215765
AttMap_L4_H3_664,0.004850880425731668,0.004850880425731668
AttMap_L9_H10_359,-0.004849077606152864,0.004849077606152864
AttMap_L7_H7_467,-0.004847860615922396,0.004847860615922396
AttMap_L8_H11_261,0.004845519915227953,0.004845519915227953
AttMap_L7_H4_815,0.004845264439930175,0.004845264439930175
AttMap_L5_H8_106,0.004844768536531932,0.004844768536531932
AttMap_L10_H5_360,-0.004844349562653006,0.004844349562653006
AttMap_L3_H4_14,-0.004844228721041215,0.004844228721041215
AttMap_L5_H10_157,-0.0048431688166511964,0.0048431688166511964
AttMap_L3_H4_212,-0.004842159611182239,0.004842159611182239
AttMap_L4_H11_817,-0.004841544538132744,0.004841544538132744
AttMap_L6_H8_312,-0.0048403482058358895,0.0048403482058358895
AttMap_L6_H6_259,-0.0048391518829483966,0.0048391518829483966
AttMap_L11_H10_657,-0.004838564769658058,0.004838564769658058
AttMap_L8_H6_466,0.004838248877124431,0.004838248877124431
AttMap_L9_H1_65,-0.004838172471040727,0.004838172471040727
AttMap_L8_H1_512,0.004836420618035544,0.004836420618035544
AttMap_L10_H7_407,-0.004836194484063744,0.004836194484063744
AttMap_L3_H0_714,0.004835010916413933,0.004835010916413933
AttMap_L2_H4_561,-0.004833594270851459,0.004833594270851459
AttMap_L4_H11_217,0.0048333574385718905,0.0048333574385718905
AttMap_L11_H10_56,-0.00483324369081011,0.00483324369081011
AttMap_L9_H9_110,0.004832643290839691,0.004832643290839691
AttMap_L8_H1_162,0.004831876005477028,0.004831876005477028
AttMap_L4_H8_6,-0.0048312560158793256,0.0048312560158793256
AttMap_L7_H7_365,0.004830788902195788,0.004830788902195788
AttMap_L10_H2_410,0.004829479866354299,0.004829479866354299
AttMap_L8_H5_214,-0.004829050906559614,0.004829050906559614
AttMap_L6_H0_211,-0.004828809016976255,0.004828809016976255
AttMap_L7_H7_359,-0.004828096726918711,0.004828096726918711
AttMap_L9_H11_363,-0.004825069201684545,0.004825069201684545
AttMap_L11_H0_109,0.004819772609186945,0.004819772609186945
AttMap_L11_H9_411,-0.004819421242442334,0.004819421242442334
AttMap_L4_H6_152,-0.004819354323518295,0.004819354323518295
AttMap_L5_H0_408,-0.0048177911394801645,0.0048177911394801645
AttMap_L6_H5_509,-0.0048168914437115365,0.0048168914437115365
AttMap_L8_H5_513,0.004816660700759599,0.004816660700759599
AttMap_L8_H2_317,0.00481400452066907,0.00481400452066907
AttMap_L6_H10_260,-0.0048137968479870724,0.0048137968479870724
AttMap_L5_H10_63,-0.004813048232190128,0.004813048232190128
AttMap_L3_H10_458,-0.004812564148389761,0.004812564148389761
AttMap_L9_H1_510,-0.004812511653662903,0.004812511653662903
AttMap_L7_H6_60,-0.004811343424233515,0.004811343424233515
AttMap_L11_H11_62,-0.004810581983141436,0.004810581983141436
AttMap_L10_H9_12,-0.004809475793435063,0.004809475793435063
AttMap_L10_H3_314,-0.004803302521451536,0.004803302521451536
AttMap_L11_H2_312,0.0048030804953507235,0.0048030804953507235
AttMap_L5_H6_111,-0.004802418359187418,0.004802418359187418
AttMap_L6_H8_257,0.004802116559710773,0.004802116559710773
AttMap_L4_H9_162,0.004801673221209577,0.004801673221209577
AttMap_L6_H0_156,0.004801087104964093,0.004801087104964093
AttMap_L3_H10_561,0.004798383221690484,0.004798383221690484
AttMap_L6_H8_214,-0.004798179138180039,0.004798179138180039
AttMap_L6_H2_414,-0.004797105024890685,0.004797105024890685
AttMap_L5_H2_159,0.004795876081872051,0.004795876081872051
AttMap_L10_H8_258,-0.0047942668340362395,0.0047942668340362395
AttMap_L4_H5_463,-0.004792086816915557,0.004792086816915557
AttMap_L10_H3_64,-0.004791966712781806,0.004791966712781806
AttMap_L10_H2_360,0.004791798207069973,0.004791798207069973
AttMap_L10_H4_459,0.00479152115566748,0.00479152115566748
AttMap_L6_H1_257,0.004790403061951407,0.004790403061951407
AttMap_L10_H0_663,0.004789263531739322,0.004789263531739322
AttMap_L9_H9_262,0.004788634405526367,0.004788634405526367
AttMap_L7_H7_67,-0.004787294462038598,0.004787294462038598
AttMap_L6_H10_6,-0.004784438812494846,0.004784438812494846
AttMap_L4_H7_57,0.004783084169594327,0.004783084169594327
AttMap_L8_H11_362,0.004782371958024924,0.004782371958024924
AttMap_L4_H5_306,0.0047774133542436295,0.0047774133542436295
AttMap_L5_H1_210,-0.004777234473250744,0.004777234473250744
AttMap_L9_H8_459,0.004775877208814889,0.004775877208814889
AttMap_L8_H5_615,-0.004775384669079869,0.004775384669079869
AttMap_L3_H4_362,0.004774557585256572,0.004774557585256572
AttMap_L3_H5_713,-0.004773608360090424,0.004773608360090424
AttMap_L7_H0_16,0.0047722345557632065,0.0047722345557632065
AttMap_L8_H9_8,0.004771381304486024,0.004771381304486024
AttMap_L4_H0_212,-0.00476982685482807,0.00476982685482807
AttMap_L5_H4_112,0.004769683191730028,0.004769683191730028
AttMap_L5_H1_515,-0.004767131019809678,0.004767131019809678
AttMap_L11_H11_207,0.004764803497625598,0.004764803497625598
AttMap_L6_H2_411,-0.004764562595361458,0.004764562595361458
AttMap_L8_H3_61,0.004763641440461576,0.004763641440461576
AttMap_L10_H1_60,0.004763087451371431,0.004763087451371431
AttMap_L9_H7_59,0.004758618688790174,0.004758618688790174
AttMap_L6_H5_564,0.004758589551506294,0.004758589551506294
AttMap_L7_H7_165,-0.004757778927941662,0.004757778927941662
AttMap_L7_H10_357,-0.004757075867587746,0.004757075867587746
AttMap_L8_H9_564,0.0047566505267816785,0.0047566505267816785
AttMap_L5_H11_665,-0.004754628470521459,0.004754628470521459
AttMap_L11_H11_409,0.00475431461446387,0.00475431461446387
AttMap_L7_H1_464,0.004754241371905358,0.004754241371905358
AttMap_L11_H11_307,0.004754138544300536,0.004754138544300536
AttMap_L11_H0_460,-0.0047540180235063284,0.0047540180235063284
AttMap_L4_H9_209,-0.004753097357340676,0.004753097357340676
AttMap_L6_H10_113,-0.004750496913731912,0.004750496913731912
AttMap_L5_H5_562,-0.004748699600753204,0.004748699600753204
AttMap_L7_H1_716,0.004748684020452392,0.004748684020452392
AttMap_L10_H7_107,-0.00474779221327011,0.00474779221327011
AttMap_L10_H11_361,-0.004747176468927725,0.004747176468927725
AttMap_L2_H10_650,-0.004746268789998207,0.004746268789998207
AttMap_L7_H5_113,0.00474544187495013,0.00474544187495013
AttMap_L9_H10_817,0.0047449051326132596,0.0047449051326132596
AttMap_L11_H1_456,-0.004744712414191179,0.004744712414191179
AttMap_L11_H1_210,-0.004743315334181454,0.004743315334181454
AttMap_L5_H6_116,-0.00474282258767975,0.00474282258767975
AttMap_L8_H2_566,-0.004742626585945451,0.004742626585945451
AttMap_L2_H10_450,0.004742111014015839,0.004742111014015839
AttMap_L4_H2_513,0.004740811777906334,0.004740811777906334
AttMap_L11_H11_262,-0.004740130705889562,0.004740130705889562
AttMap_L2_H4_400,0.0047391903384697365,0.0047391903384697365
AttMap_L8_H3_56,0.004737859391265134,0.004737859391265134
AttMap_L10_H9_8,-0.004737296627713166,0.004737296627713166
AttMap_L11_H6_359,-0.004736146448603316,0.004736146448603316
AttMap_L5_H4_163,-0.00473370671801431,0.00473370671801431
AttMap_L5_H2_17,0.00473252329759462,0.00473252329759462
AttMap_L4_H3_265,0.004729001533581143,0.004729001533581143
AttMap_L7_H6_663,0.00472489479358211,0.00472489479358211
AttMap_L11_H10_461,0.004724499845366972,0.004724499845366972
AttMap_L7_H0_510,0.004724128681970355,0.004724128681970355
AttMap_L4_H10_353,-0.004723373863057734,0.004723373863057734
AttMap_L9_H0_14,0.0047231358577634885,0.0047231358577634885
AttMap_L4_H5_261,0.004722219003111556,0.004722219003111556
AttMap_L6_H10_8,-0.004722127356700896,0.004722127356700896
AttMap_L7_H1_511,-0.004721055226709026,0.004721055226709026
AttMap_L5_H7_408,-0.004720354012292413,0.004720354012292413
AttMap_L10_H11_259,-0.00472021386478901,0.00472021386478901
AttMap_L6_H2_460,0.004718398893443786,0.004718398893443786
AttMap_L6_H0_168,-0.004717636915951073,0.004717636915951073
AttMap_L6_H3_566,-0.004716805475922333,0.004716805475922333
AttMap_L11_H10_765,-0.004716549620242513,0.004716549620242513
AttMap_L3_H0_313,0.004715521592943441,0.004715521592943441
AttMap_L7_H3_464,0.004715083218369726,0.004715083218369726
AttMap_L9_H8_262,0.004711925319734679,0.004711925319734679
AttMap_L6_H1_351,-0.004711733079273721,0.004711733079273721
AttMap_L10_H7_307,0.0047112306377728634,0.0047112306377728634
AttMap_L10_H3_258,0.004710470398320348,0.004710470398320348
AttMap_L3_H1_8,-0.004710376876376979,0.004710376876376979
AttMap_L7_H7_414,0.004706999298985335,0.004706999298985335
AttMap_L5_H8_818,-0.004706910451609921,0.004706910451609921
AttMap_L6_H7_311,0.004706661932016728,0.004706661932016728
AttMap_L8_H4_58,0.0047065960604315725,0.0047065960604315725
AttMap_L9_H0_412,0.004706546599242587,0.004706546599242587
AttMap_L8_H0_113,-0.004706218054818926,0.004706218054818926
AttMap_L8_H2_168,-0.004705987433423587,0.004705987433423587
AttMap_L6_H0_313,0.004705234919512281,0.004705234919512281
AttMap_L11_H0_307,0.004704773017097935,0.004704773017097935
AttMap_L10_H0_361,0.004704702256796225,0.004704702256796225
AttMap_L5_H11_462,-0.004704356224016175,0.004704356224016175
AttMap_L11_H3_414,-0.004704349095091567,0.004704349095091567
AttMap_L9_H10_715,-0.00470301371470825,0.00470301371470825
AttMap_L11_H10_612,-0.004702351207337506,0.004702351207337506
AttMap_L6_H5_356,-0.004702176379914586,0.004702176379914586
AttMap_L9_H4_362,0.004702128118436796,0.004702128118436796
AttMap_L5_H2_107,0.0047015254483277185,0.0047015254483277185
AttMap_L11_H0_108,0.004701022398470676,0.004701022398470676
AttMap_L8_H0_261,0.004700758223834663,0.004700758223834663
AttMap_L6_H11_7,-0.004699102521605985,0.004699102521605985
AttMap_L4_H2_412,-0.004699027806097514,0.004699027806097514
AttMap_L6_H10_158,-0.004696347527126747,0.004696347527126747
AttMap_L8_H6_357,0.004695944629682924,0.004695944629682924
AttMap_L11_H5_410,-0.004692807885375234,0.004692807885375234
AttMap_L8_H6_463,0.004692155017845204,0.004692155017845204
AttMap_L6_H1_414,0.004692042236768803,0.004692042236768803
AttMap_L4_H9_310,0.004688559315667932,0.004688559315667932
AttMap_L5_H3_160,-0.004688381609016524,0.004688381609016524
AttMap_L10_H1_262,-0.004685781967890296,0.004685781967890296
AttMap_L9_H2_7,-0.004685102349438818,0.004685102349438818
AttMap_L0_H9_850,0.004684171031388105,0.004684171031388105
AttMap_L8_H11_312,0.00468375517085115,0.00468375517085115
AttMap_L11_H10_207,0.00468257946212246,0.00468257946212246
AttMap_L5_H7_512,0.004682499980787222,0.004682499980787222
AttMap_L8_H5_9,0.004681802392484399,0.004681802392484399
AttMap_L7_H11_362,0.004680998966363449,0.004680998966363449
AttMap_L8_H3_66,-0.004679996161654755,0.004679996161654755
AttMap_L8_H9_308,0.0046793872308902446,0.0046793872308902446
AttMap_L2_H1_200,0.004678911952624394,0.004678911952624394
AttMap_L10_H5_614,-0.0046755889580746566,0.0046755889580746566
AttMap_L7_H10_6,-0.00467499053762177,0.00467499053762177
AttMap_L10_H7_111,0.004674474182192673,0.004674474182192673
AttMap_L1_H0_550,0.004673690205851029,0.004673690205851029
AttMap_L8_H2_415,0.0046733831263524725,0.0046733831263524725
GAM_L5_H4_focus_entropy,0.0046732478088025746,0.0046732478088025746
AttMap_L6_H4_58,0.004672978348760086,0.004672978348760086
AttMap_L6_H4_9,0.004672261738472283,0.004672261738472283
AttMap_L9_H1_259,0.004672029561901527,0.004672029561901527
AttMap_L1_H4_202,0.004668798357574784,0.004668798357574784
AttMap_L9_H3_13,0.004667415458190745,0.004667415458190745
AttMap_L5_H4_160,-0.004666684139997902,0.004666684139997902
AttMap_L11_H2_512,0.0046636607604184244,0.0046636607604184244
AttMap_L10_H5_556,-0.004663189076533009,0.004663189076533009
AttMap_L10_H2_12,-0.004662939185687023,0.004662939185687023
AttMap_L6_H3_114,-0.004662630473026091,0.004662630473026091
AttMap_L10_H3_157,0.004661476729971423,0.004661476729971423
AttMap_L9_H6_461,-0.004660633189998574,0.004660633189998574
AttMap_L5_H5_765,0.004660585758070125,0.004660585758070125
AttMap_L6_H0_306,0.004660205904012967,0.004660205904012967
AttMap_L11_H11_557,-0.004659771793012533,0.004659771793012533
AttMap_L6_H3_716,-0.004658367489161785,0.004658367489161785
AttMap_L6_H7_162,0.004656931474689814,0.004656931474689814
AttMap_L11_H11_212,-0.004656393579156412,0.004656393579156412
AttMap_L8_H2_117,-0.004655056364363851,0.004655056364363851
AttMap_L11_H11_63,-0.004652110887322338,0.004652110887322338
AttMap_L9_H10_614,-0.004651849852403857,0.004651849852403857
AttMap_L5_H3_117,-0.004651756031730656,0.004651756031730656
AttMap_L7_H5_213,0.0046514814903748656,0.0046514814903748656
AttMap_L4_H8_360,0.004648513220515898,0.004648513220515898
AttMap_L8_H4_567,0.004646382021566372,0.004646382021566372
AttMap_L3_H6_459,0.004643087618358699,0.004643087618358699
AttMap_L8_H10_10,-0.004642843571818931,0.004642843571818931
AttMap_L6_H3_361,0.004642324014815858,0.004642324014815858
GAM_L8_H3_focus_entropy,0.004640996599395257,0.004640996599395257
AttMap_L10_H2_311,-0.004640349316246577,0.004640349316246577
AttMap_L9_H7_259,-0.004639257429228481,0.004639257429228481
AttMap_L0_H3_662,0.004638750420666136,0.004638750420666136
AttMap_L3_H10_306,0.004638682902771077,0.004638682902771077
AttMap_L4_H7_465,-0.0046385884920580175,0.0046385884920580175
AttMap_L8_H2_717,-0.0046376619164955725,0.0046376619164955725
AttMap_L0_H9_650,-0.004636686580692023,0.004636686580692023
AttMap_L10_H10_4,0.004635047583024717,0.004635047583024717
AttMap_L10_H4_263,-0.004634502877757782,0.004634502877757782
AttMap_L6_H8_650,-0.0046334340316007035,0.0046334340316007035
AttMap_L2_H2_500,0.0046323390247309856,0.0046323390247309856
AttMap_L5_H1_363,0.004632033054261063,0.004632033054261063
AttMap_L6_H8_60,-0.0046311612729484945,0.0046311612729484945
AttMap_L9_H0_164,0.004631002255337675,0.004631002255337675
AttMap_L6_H2_11,0.004629546181256086,0.004629546181256086
AttMap_L7_H10_10,-0.00462681795173345,0.00462681795173345
AttMap_L5_H5_768,-0.004625998853644266,0.004625998853644266
AttMap_L7_H10_212,-0.0046256589940525065,0.0046256589940525065
AttMap_L9_H11_165,0.00462110229193273,0.00462110229193273
AttMap_L4_H9_62,-0.004620332115827174,0.004620332115827174
AttMap_L6_H7_114,-0.004619571641522592,0.004619571641522592
AttMap_L10_H2_411,-0.004618793754709332,0.004618793754709332
AttMap_L5_H11_408,-0.004614988317717321,0.004614988317717321
AttMap_L3_H0_867,0.0046149437874040845,0.0046149437874040845
AttMap_L7_H11_156,-0.004614489318524338,0.004614489318524338
AttMap_L11_H8_611,-0.004614360015924703,0.004614360015924703
AttMap_L11_H3_364,0.0046124929353093804,0.0046124929353093804
AttMap_L5_H8_161,-0.004609218464220198,0.004609218464220198
AttMap_L7_H11_112,-0.0046091927595573335,0.0046091927595573335
AttMap_L10_H1_456,0.004607602058723414,0.004607602058723414
AttMap_L9_H0_112,-0.004607198187645396,0.004607198187645396
AttMap_L9_H9_366,-0.004606794537211224,0.004606794537211224
AttMap_L4_H9_12,0.0046037396590909675,0.0046037396590909675
AttMap_L9_H7_360,0.00460249428690552,0.00460249428690552
AttMap_L9_H7_918,-0.004602086295631413,0.004602086295631413
AttMap_L8_H1_464,0.004601909854217311,0.004601909854217311
AttMap_L8_H2_514,-0.0046014854960875545,0.0046014854960875545
AttMap_L10_H4_57,0.004601064049728334,0.004601064049728334
AttMap_L10_H7_156,-0.0046003954137381915,0.0046003954137381915
AttMap_L7_H1_613,0.004600251290879598,0.004600251290879598
AttMap_L3_H3_612,0.004597286532134729,0.004597286532134729
AttMap_L8_H1_714,0.004596957330499625,0.004596957330499625
AttMap_L11_H7_614,0.0045958215017744275,0.0045958215017744275
AttMap_L6_H9_357,0.004595617020805218,0.004595617020805218
AttMap_L11_H0_312,0.004593802698358089,0.004593802698358089
AttMap_L7_H6_156,-0.0045933642147642124,0.0045933642147642124
AttMap_L6_H4_258,-0.004592701023949322,0.004592701023949322
AttMap_L0_H0_8,0.004591700956166267,0.004591700956166267
AttMap_L3_H2_59,-0.004591238570219717,0.004591238570219717
AttMap_L0_H2_650,-0.004590047802265148,0.004590047802265148
AttMap_L9_H11_61,-0.004589436330968107,0.004589436330968107
AttMap_L4_H2_415,0.004586335399662656,0.004586335399662656
AttMap_L10_H5_163,0.004584181376870242,0.004584181376870242
AttMap_L6_H3_217,0.004583236809797638,0.004583236809797638
AttMap_L9_H6_664,-0.004582886979492863,0.004582886979492863
AttMap_L5_H5_65,0.004581334513467421,0.004581334513467421
AttMap_L5_H6_365,-0.004580543406389061,0.004580543406389061
AttMap_L8_H10_311,0.004580298685855956,0.004580298685855956
AttMap_L9_H8_462,0.004578168924611145,0.004578168924611145
AttMap_L11_H0_211,0.004576977329905174,0.004576977329905174
AttMap_L4_H11_164,0.0045753081720860235,0.0045753081720860235
AttMap_L5_H10_362,0.004573226680229567,0.004573226680229567
AttMap_L5_H2_361,0.004571416020645714,0.004571416020645714
AttMap_L8_H2_312,0.004571284619263584,0.004571284619263584
AttMap_L9_H10_107,-0.00457025941265855,0.00457025941265855
AttMap_L10_H3_112,-0.004569745754188333,0.004569745754188333
AttMap_L3_H3_714,0.004568235011418649,0.004568235011418649
AttMap_L5_H5_515,0.004567958302562446,0.004567958302562446
AttMap_L9_H10_408,0.0045677066418650745,0.0045677066418650745
AttMap_L3_H2_161,0.004564884248511896,0.004564884248511896
AttMap_L10_H3_363,0.004564712873101529,0.004564712873101529
AttMap_L9_H7_162,-0.004560304114464138,0.004560304114464138
AttMap_L9_H9_256,0.004559999852515805,0.004559999852515805
AttMap_L8_H1_315,0.004559156308742261,0.004559156308742261
AttMap_L1_H11_357,0.0045563431798789035,0.0045563431798789035
AttMap_L11_H3_611,-0.004556061217683746,0.004556061217683746
AttMap_L4_H11_564,-0.004555013724745288,0.004555013724745288
AttMap_L9_H0_107,-0.0045539932733001725,0.0045539932733001725
AttMap_L6_H5_512,-0.004553208076203727,0.004553208076203727
AttMap_L3_H6_310,-0.004552135676928777,0.004552135676928777
AttMap_L5_H4_513,0.004551443126926713,0.004551443126926713
AttMap_L4_H5_113,-0.004550931901267407,0.004550931901267407
AttMap_L11_H11_514,-0.004549775229753131,0.004549775229753131
AttMap_L8_H3_207,-0.004548245017737578,0.004548245017737578
AttMap_L5_H1_317,-0.00454396189807574,0.00454396189807574
AttMap_L10_H1_313,0.004542559892930889,0.004542559892930889
AttMap_L4_H4_459,-0.0045406840194216445,0.0045406840194216445
GAM_L11_H7_confidence_max,-0.004540268595423879,0.004540268595423879
AttMap_L11_H7_57,0.004540007673105449,0.004540007673105449
AttMap_L4_H7_58,0.004538265029919057,0.004538265029919057
AttMap_L8_H0_461,0.004536533566255679,0.004536533566255679
AttMap_L9_H4_7,-0.0045363437384097404,0.0045363437384097404
AttMap_L6_H8_267,0.004533873411024556,0.004533873411024556
AttMap_L5_H11_107,0.004533608593666483,0.004533608593666483
AttMap_L0_H3_305,-0.004533546160730851,0.004533546160730851
AttMap_L11_H1_108,0.004533045532430625,0.004533045532430625
AttMap_L6_H11_512,-0.004532606143046439,0.004532606143046439
AttMap_L10_H6_510,0.004529396791344334,0.004529396791344334
AttMap_L11_H5_156,-0.0045290988382187276,0.0045290988382187276
AttMap_L9_H0_716,0.004528216046982124,0.004528216046982124
AttMap_L4_H7_65,0.004526679412866418,0.004526679412866418
AttMap_L4_H3_517,-0.004526628627079289,0.004526628627079289
AttMap_L9_H4_462,-0.004524390361573436,0.004524390361573436
AttMap_L8_H7_311,0.00452255363834378,0.00452255363834378
AttMap_L5_H3_206,0.0045216718790613624,0.0045216718790613624
AttMap_L9_H7_15,-0.004521218468849571,0.004521218468849571
AttMap_L9_H0_715,-0.0045208210027101025,0.0045208210027101025
AttMap_L4_H2_310,0.0045189930224661225,0.0045189930224661225
AttMap_L8_H1_266,0.004516549995489441,0.004516549995489441
AttMap_L4_H3_116,-0.004515766308765657,0.004515766308765657
AttMap_L8_H0_312,-0.004511980894050113,0.004511980894050113
AttMap_L6_H8_700,0.004511218701277586,0.004511218701277586
AttMap_L9_H7_58,0.004510411759238204,0.004510411759238204
AttMap_L8_H9_613,0.004510254734288034,0.004510254734288034
AttMap_L10_H5_113,-0.004508647348981293,0.004508647348981293
AttMap_L11_H11_358,-0.004508479335717585,0.004508479335717585
AttMap_L9_H6_613,0.004507780632053253,0.004507780632053253
AttMap_L8_H0_112,-0.004507341586654326,0.004507341586654326
AttMap_L9_H1_561,0.0045072443941763084,0.0045072443941763084
AttMap_L5_H6_411,0.004504564087103122,0.004504564087103122
AttMap_L7_H4_18,-0.004500398281546157,0.004500398281546157
AttMap_L0_H11_850,0.004499584559567385,0.004499584559567385
AttMap_L11_H11_10,-0.004496128978733103,0.004496128978733103
AttMap_L7_H1_361,-0.004494465060988926,0.004494465060988926
AttMap_L4_H7_263,-0.004491759166906326,0.004491759166906326
AttMap_L8_H0_515,-0.004489886443359063,0.004489886443359063
AttMap_L4_H2_561,-0.004489245313873445,0.004489245313873445
AttMap_L7_H6_614,-0.00448888519693403,0.00448888519693403
AttMap_L5_H0_312,0.004488179633401099,0.004488179633401099
AttMap_L6_H7_163,0.004483978669185828,0.004483978669185828
AttMap_L10_H4_60,0.004483262941350333,0.004483262941350333
AttMap_L11_H10_111,0.0044822705063008545,0.0044822705063008545
AttMap_L9_H10_767,-0.004482205000602089,0.004482205000602089
AttMap_L6_H3_257,-0.0044808814459984915,0.0044808814459984915
AttMap_L9_H11_516,-0.004479306228697577,0.004479306228697577
AttMap_L9_H7_514,0.004475386199999171,0.004475386199999171
AttMap_L6_H9_165,0.004475279813992033,0.004475279813992033
AttMap_L8_H9_111,0.004475050979856891,0.004475050979856891
AttMap_L4_H8_212,-0.004474823028379656,0.004474823028379656
AttMap_L5_H3_315,-0.00447336501848475,0.00447336501848475
AttMap_L9_H4_310,0.004472840613415218,0.004472840613415218
AttMap_L9_H0_365,0.0044722431900683,0.0044722431900683
AttMap_L11_H0_514,0.004471960396152444,0.004471960396152444
AttMap_L6_H3_562,0.004468406321377021,0.004468406321377021
AttMap_L8_H1_409,-0.004468153498779654,0.004468153498779654
AttMap_L9_H6_164,-0.0044648867168207195,0.0044648867168207195
AttMap_L10_H1_108,-0.004464740115608049,0.004464740115608049
AttMap_L7_H9_362,-0.004461094367564166,0.004461094367564166
AttMap_L3_H5_509,-0.0044596828177447916,0.0044596828177447916
AttMap_L7_H9_207,0.004458907879159186,0.004458907879159186
AttMap_L7_H1_109,-0.0044587114523538295,0.0044587114523538295
AttMap_L11_H7_10,-0.00445857456981304,0.00445857456981304
AttMap_L5_H1_566,-0.004457580984601131,0.004457580984601131
